p_id,Sr_No,nationality,product_id,product_category,product_type,product_name,service_id,serviced_by,inclusions,service_description,visa_entry,visa_validity,visa_duration,min_no_of_hrs,max_no_of_hrs,airport,airport_code,arrival_terminal,departure_terminal,travel_type,city,country,country_code,supplier,supplier_status,rate_application,currency,adult_cost_price,adult_cost_tax,child_cost_price,child_cost_tax,child_defination_max,child_defination_min,child_free,group_size_min,group_size_max,group_price,group_price_tax,exceptions,Sales Cut Off,booking_cut_off,time_zone,service_charge_adult,total,service_tax_adult,service_charge_child,service_tax_child,service_tax_applicable_on,sales_cut_off,sales_cut_off_time_zone,cancellation_time,cancellation_charges,discount,discount_amount,output_price,important_notes,booking_type,gst_criteria,gst_base_amount,gst_rate,gst_rate_currency,total_sp,total_sp_with_gst,total_sp_usd,total_sp_usd_with_gst,total_sp_inr,total_sp_inr_with_gst,c_total_sp,c_total_sp_with_gst,c_total_sp_usd,c_total_sp_usd_with_gst,c_total_sp_inr,c_total_sp_inr_with_gst,buffet_meals,alcoholic_beverages,non_alcoholic_beverages,wifi,shower,smoking_zone,prayer_room,sleeping_pods,kids_play_area,fast_track_immigration,fast_track_security,porter,personal_assistance,lounge,child_free_2yrs,child_free_3yrs,child_free_5yrs,child_free_6yrs,is_active
427,184,All,2,M&A,Arrival,Meet & Assist,0,NA,"<ul><li>Warm welcome at aerobridge/bus gate by our officer.</li>
<li>Dedicated officer for assistance from the aerobridge gate till the arrival exit gate/receiving party.</li>
<li>Assistance through Immigration and Security check</li>
<li>Assistance at the baggage belt area</li>
<li>Escort Passenger to the receiving party in arrivals area</li></ul>","<p>Curated to meet your luxury international travel needs, this elite service provides a wide spectrum of benefits such as airport assistance and immigration assistance. It is available at all terminals of Munich Airport.</p>",NA,null,NA,NA,NA,Munich Airport,MUC,All,,All,Munich,Germany,DEU,Flughafen Munchen,Active,Per Person,EURO,52.94,10.05,,,,,2,1,1,0,0,NA,24,"2
",10.588,0,,,,,26,"2
",,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - Cancellation charge of EUR 12.61</li>
<li>Booking cancellation requested within 36 hours to commencement of service - 50% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li>
<li>Meet and Assist Service will be available for only up to 90 minutes</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,EURO,63,63,78,78,5702,5702, -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
428,185,All,2,M&A,Arrival,Meet & Assist,0,NA,"<ul><li>Warm welcome at aerobridge/bus gate by our officer.</li>
<li>Dedicated officer for assistance from the aerobridge gate till the arrival exit gate/receiving party.</li>
<li>Assistance through Immigration and Security check</li>
<li>Assistance at the baggage belt area</li>
<li>Escort Passenger to the receiving party in arrivals area</li></ul>","<p>Suited for a group of up to 3 international travellers, M&A- Arrival- Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Munich Airport.</p>",NA,null,NA,NA,NA,Munich Airport,MUC,All,,All,Munich,Germany,DEU,Flughafen Munchen,Active,Group,EURO,83.82,15.92,,,,,2,2,3,0,0,NA,24,"2
",16.764,0,,,,,26,"2
",,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - Cancellation charge of EUR 12.61</li>
<li>Booking cancellation requested within 36 hours to commencement of service - 50% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li>
<li>Meet and Assist Service will be available for only up to 90 minutes</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,EURO,100,100,124,124,9028,9028, -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
429,186,All,2,M&A,Arrival,Meet & Assist,0,NA,"<ul><li>Warm welcome at aerobridge/bus gate by our officer.</li>
<li>Dedicated officer for assistance from the aerobridge gate till the arrival exit gate/receiving party.</li>
<li>Assistance through Immigration and Security check</li>
<li>Assistance at the baggage belt area</li>
<li>Escort Passenger to the receiving party in arrivals area</li></ul>","<p>Curated for a group of up to 6 international travellers, M&A- Arrival- Meet & Assist provides premium benefits such as airport assistance and immigration assistance. It is available at all terminals of Munich Airport.</p>",NA,null,NA,NA,NA,Munich Airport,MUC,All,,All,Munich,Germany,DEU,Flughafen Munchen,Active,Group,EURO,136.76,25.98,,,,,2,4,6,0,0,NA,24,"2
",27.352,0,,,,,26,"2
",,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - Cancellation charge of EUR 12.61</li>
<li>Booking cancellation requested within 36 hours to commencement of service - 50% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li>
<li>Meet and Assist Service will be available for only up to 90 minutes</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,EURO,163,163,202,202,14731,14731, -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
430,187,All,2,M&A,Departure,Meet & Assist,0,NA,"<ul><li>Warm welcome by our Officer at the curbside/car drop off zone.</li>
<li>Dedicated Officer for assistance from the curbside to boarding gate.</li>
<li>Assistance with airline check-in process</li>
<li>Assistance through Immigration and Security check</li></ul>","<p>Perfectly suited to meet your demand for a luxurious travel plan, our Meet & Assist available at all terminals of Munich Airport provides a multitude of services such as immigration assistance and airport assistance</p>",NA,null,NA,NA,NA,Munich Airport,MUC,,All,All,Munich,Germany,DEU,Flughafen Munchen,Active,Per Person,EURO,52.94,10.05,,,,,2,1,1,0,0,NA,24,"2
",10.588,0,,,,,26,"2
",,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - Cancellation charge of EUR 12.61</li>
<li>Booking cancellation requested within 36 hours to commencement of service - 50% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li>
<li>Meet and Assist Service will be available for only up to 90 minutes</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,EURO,63,63,78,78,5702,5702, -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
431,188,All,2,M&A,Departure,Meet & Assist,0,NA,"<ul><li>Warm welcome by our Officer at the curbside/car drop off zone.</li>
<li>Dedicated Officer for assistance from the curbside to boarding gate.</li>
<li>Assistance with airline check-in process</li>
<li>Assistance through Immigration and Security check</li></ul>","<p>Curated for a group of up to 3  travellers, Meet & Assist provides premium benefits such as airport assistance and immigration assistance. It is available at all terminals of Munich Airport.</p>",NA,null,NA,NA,NA,Munich Airport,MUC,,All,All,Munich,Germany,DEU,Flughafen Munchen,Active,Group,EURO,83.82,15.92,,,,,2,2,3,0,0,NA,24,"2
",16.764,0,,,,,26,"2
",,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - Cancellation charge of EUR 12.61</li>
<li>Booking cancellation requested within 36 hours to commencement of service - 50% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li>
<li>Meet and Assist Service will be available for only up to 90 minutes</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,EURO,100,100,124,124,9028,9028, -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
432,189,All,2,M&A,Departure,Meet & Assist,0,NA,"<ul><li>Warm welcome by our Officer at the curbside/car drop off zone.</li>
<li>Dedicated Officer for assistance from the curbside to boarding gate.</li>
<li>Assistance with airline check-in process</li>
<li>Assistance through Immigration and Security check</li></ul>","<p>Curated for a group of up to 6 travellers, our Meet & Assist provides premium benefits such as airport assistance and immigration assistance. It is available at all terminals of Munich Airport.</p>",NA,null,NA,NA,NA,Munich Airport,MUC,,All,All,Munich,Germany,DEU,Flughafen Munchen,Active,Group,EURO,136.76,25.98,,,,,2,4,6,0,0,NA,24,"2
",27.352,0,,,,,26,"2
",,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - Cancellation charge of EUR 12.61</li>
<li>Booking cancellation requested within 36 hours to commencement of service - 50% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li>
<li>Meet and Assist Service will be available for only up to 90 minutes</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,EURO,163,163,202,202,14731,14731, -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
433,190,All,2,M&A,Transit,Meet & Assist,0,NA,"<ul><li>Our concierge waits the guest at the aerobridge</li>
<li>Assistance in collecting the boarding pass of the next flight (if applicable) </li>
<li>Escort to the airline lounge (if applicable) or directly to gate of your connecting flight</li></ul>","<p>If you are looking for a luxuriously crafted travel plan, then look no more. M& A-Transit- Meet & Assist, available at all terminals of Munich Airport is the perfect plan for you as it provides premium services such as airport assistance.</p>",NA,null,NA,NA,NA,Munich Airport,MUC,All,All,All,Munich,Germany,DEU,Flughafen Munchen,Active,Per Person,EURO,52.94,10.05,,,,,2,1,1,0,0,NA,24,"2
",10.588,0,,,,,26,"2
",,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - Cancellation charge of EUR 12.61</li>
<li>Booking cancellation requested within 36 hours to commencement of service - 50% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li>
<li>Meet and Assist Service will be available for only up to 90 minutes</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,EURO,63,63,78,78,5702,5702, -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
434,191,All,2,M&A,Transit,Meet & Assist,0,NA,"<ul><li>Our concierge waits the guest at the aerobridge</li>
<li>Assistance in collecting the boarding pass of the next flight (if applicable) </li>
<li>Escort to the airline lounge (if applicable) or directly to gate of your connecting flight</li></ul>","<p>Curated for a group of up to 3  travellers, this service provides premium benefits such as airport assistance and is available at all terminals of Munich Airport.</p>",NA,null,NA,NA,NA,Munich Airport,MUC,All,All,All,Munich,Germany,DEU,Flughafen Munchen,Active,Group,EURO,83.82,15.92,,,,,2,2,3,0,0,NA,24,"2
",16.764,0,,,,,26,"2
",,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - Cancellation charge of EUR 12.61</li>
<li>Booking cancellation requested within 36 hours to commencement of service - 50% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li>
<li>Meet and Assist Service will be available for only up to 90 minutes</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,EURO,100,100,124,124,9028,9028, -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
435,192,All,2,M&A,Transit,Meet & Assist,0,NA,"<ul><li>Our concierge waits the guest at the aerobridge</li>
<li>Assistance in collecting the boarding pass of the next flight (if applicable) </li>
<li>Escort to the airline lounge (if applicable) or directly to gate of your connecting flight</li></ul>","<p>Perfectly handcrafted to meet the  travel needs of up to 6 travellers, this luxurious service provides airport assistance and is available at all terminals of Munich Airport.</p>",NA,null,NA,NA,NA,Munich Airport,MUC,All,All,All,Munich,Germany,DEU,Flughafen Munchen,Active,Group,EURO,136.76,25.98,,,,,2,4,6,0,0,NA,24,"2
",27.352,0,,,,,26,"2
",,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - Cancellation charge of EUR 12.61</li>
<li>Booking cancellation requested within 36 hours to commencement of service - 50% of the booking amount</li>
<li>Any No Show for the service booked - Booking shall be Non-Refundable</li>
<li>Meet and Assist Service will be available for only up to 90 minutes</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,EURO,163,163,202,202,14731,14731, -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
436,193,All,2,M&A,Arrival,Meet & Assist,0,NA,"<ul><li>Our concierge waits the guest at the aerobridge</li>
<li>Escort through border control and security checks with a priority access</li>
<li>Escort to baggage belt for collection of luggage</li>
<li>Escort to the means of transport</li></ul>","<p>Curated for a group of up to 2 international travellers, our Meet & Assist provides premium benefits such as airport assistance, immigration assistance and baggage assistance. It is available at all terminals of Fiumicino Airport. </p>",NA,null,NA,NA,,FIUMICINO AIRPORT,FCO,All,,All,Rome,Italy,ITA,Airconsult,Active,Group,EURO,175,,,,,,2,1,2,0,0,NA,24,"2
",35,0,,,,,26,"2
",,0,0,0,0,"<ul><li>Booking cancellation requested within 24 hours prior to commencement of service – 50% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested within 18 hours prior to commencement of service – Booking shall be Non-Refudable</li>
<li>Prices are for 3 (Three) hours services starting from 30 minutes before the STA (Schedule Time of Arrival) of the flight.</li></ul>",On Request,Location of M&A,Total Selling Price ,0%,EURO,175,175,217,217,15841,15841, -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,
437,194,All,2,M&A,Arrival,Meet & Assist,0,NA,"<ul><li>Our concierge waits the guest at the aerobridge</li>
<li>Escort through border control and security checks with a priority access</li>
<li>Escort to baggage belt for collection of luggage</li>
<li>Escort to the means of transport</li></ul>","<p>Perfectly handcrafted to meet the international travel needs of up to 5 travellers, this luxurious service provides airport assistance, immigration assistance, baggage assistance and is available at all terminals of Fiumicino Airport.</p>",NA,null,NA,NA,,FIUMICINO AIRPORT,FCO,All,,All,Rome,Italy,ITA,Airconsult,Active,Group,EURO,210,,,,,,2,3,5,0,0,NA,24,"2
",42,0,,,,,26,"2
",,0,0,0,0,"<ul><li>Booking cancellation requested within 24 hours prior to commencement of service – 50% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested within 18 hours prior to commencement of service – Booking shall be Non-Refudable</li>
<li>Prices are for 3 (Three) hours services starting from 30 minutes before the STA (Schedule Time of Arrival) of the flight.</li></ul>",On Request,Location of M&A,Total Selling Price ,0%,EURO,210,210,260,260,19009,19009, -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,
438,195,All,2,M&A,Arrival,Meet & Assist,0,NA,"<ul><li>Our concierge waits the guest at the aerobridge</li>
<li>Escort through border control and security checks with a priority access</li>
<li>Escort to baggage belt for collection of luggage</li>
<li>Escort to the means of transport</li></ul>","<p>Suited for a group of up to 10 international travellers, M&A- Arrival- Meet & Assist provides premium services such as airport assistance and immigration assistance. It is available at all terminals of Fiumicino Airport.</p>",NA,null,NA,NA,,FIUMICINO AIRPORT,FCO,All,,All,Rome,Italy,ITA,Airconsult,Active,Group,EURO,260,,,,,,2,6,10,0,0,NA,24,"2
",52,0,,,,,26,"2
",,0,0,0,0,"<ul><li>Booking cancellation requested within 24 hours prior to commencement of service – 50% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested within 18 hours prior to commencement of service – Booking shall be Non-Refudable</li>
<li>Prices are for 3 (Three) hours services starting from 30 minutes before the STA (Schedule Time of Arrival) of the flight.</li></ul>",On Request,Location of M&A,Total Selling Price ,0%,EURO,260,260,322,322,23535,23535, -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,
439,196,All,2,M&A,Departure,Meet & Assist,0,NA,"<ul><li>Our concierge will meet the guest at the kerbside of the terminal your departing flight</li>
<li>Assistance with check-in and obtain your boarding pass</li>
<li>Escort through border control and security checks with a priority access</li>
<li>Escort to the airline lounge (if applicable) or directly to gate of your flight</li></ul>","<p>Suited for a group of up to 2 international travellers, our Meet & Assist provides premium services such as airport assistance and Fast Track immigration. It is available at all terminals of Fiumicino Airport.</p>",NA,null,NA,NA,,FIUMICINO AIRPORT,FCO,,All,All,Rome,Italy,ITA,Airconsult,Active,Group,EURO,175,,,,,,2,1,2,0,0,NA,24,"2
",35,0,,,,,26,"2
",,0,0,0,0,"<ul><li>Booking cancellation requested within 24 hours prior to commencement of service – 50% of the booking amount shall be chargeable</li>
<li>Booking cancellation requested within 18 hours prior to commencement of service – Booking shall be Non-Refudable</li>
<li>Prices are for 3 (Three) hours services starting from 30 minutes before the scheduled time of appointment for your Departure M&A</li></ul>",On Request,Location of M&A,Total Selling Price ,0%,EURO,175,175,217,217,15841,15841, -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,
